DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Week,TMIN_10thPercentile_Week,Temp_Diff,SnowyDay,SNWD_Lag1,SNWD_Lag2,SnowyDaysCount_7,Cumulative_SnowDepth_7,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Day_of_Week,Day_of_Year,SNWD_TMIN_Interaction,Snowfall_Intensity,Seasonal_TMIN_Deviation,Rolling_Mean_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,Previous_Season_TMIN,Rolling_Sum_PRCP_14,Cumulative_Snowfall_Lag7,TMIN_SNOW_Interaction,TMAX_PRCP_Interaction,Seasonal_TMIN_Anomaly,Days_Since_Last_Precip,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,EWMA_TMIN_30,SNWD_Snowfall_Diff,TMIN_Lag1,TMAX_Lag1,SNOW_Lag1,Rolling_Sum_SNWD_7
1992-05-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,1.7,0.0,0.0,0.0,22,-3.9,8.9,0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.87,-5.22,0,146,-0.0,0.0,1.12,-1.68,-5.52,0.6,-3.9,18.7,0.0,-0.0,0.0,-7.03,6.0,10.6,-11.1,-1.17,0.0,-3.9,8.9,0.0,0.0
1992-05-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,-1.1,2.8,20.0,0.0,22,-3.9,2.8,1,0.0,0.0,1.0,0.0,0.0,2.5,5.3,2.07,-5.22,1,147,-0.0,20.0,4.42,-1.5,-2.4,-0.52,-7.2,21.5,0.0,-78.0,-3.08,-4.58,2.0,10.6,-11.1,-1.35,-20.0,-7.2,1.7,0.0,0.0
1992-05-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,0.0,4.8,66.0,0.0,22,-3.9,3.3,1,0.0,0.0,2.0,0.0,2.8,0.0,10.1,1.04,-5.22,2,148,-0.0,66.0,5.02,-1.25,-2.05,-1.22,-3.9,20.7,0.0,-217.8,0.0,-3.71,1.0,10.6,-11.1,-1.47,-66.0,-3.9,-1.1,20.0,0.0
1992-05-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-2.8,1.7,2.3,53.0,76.0,22,-3.9,4.5,1,0.0,0.0,3.0,76.0,4.8,2.8,12.4,-0.31,-5.22,3,149,-212.8,0.69,5.52,-1.09,-1.71,-1.61,-3.3,20.5,0.0,-148.4,3.91,-3.67,1.0,10.6,-11.1,-1.56,75.31,-3.3,0.0,66.0,76.0
1992-05-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-1.7,8.3,0.0,0.0,25.0,22,-3.9,10.0,0,76.0,0.0,3.0,101.0,2.3,4.8,12.4,-2.07,-5.22,4,150,-42.5,0.0,6.62,-0.94,-0.76,-1.63,-2.8,20.5,0.0,-0.0,0.0,-3.14,1.0,10.6,-11.1,-1.57,25.0,-2.8,1.7,53.0,101.0
1992-05-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,3.3,9.4,0.0,0.0,0.0,22,-3.9,6.1,0,25.0,76.0,3.0,101.0,0.0,2.3,12.4,-2.79,-5.22,5,151,0.0,0.0,11.62,-0.72,4.02,-0.4,-1.7,20.5,0.0,0.0,0.0,1.38,1.0,10.6,-11.1,-1.25,0.0,-1.7,8.3,0.0,101.0
1992-05-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,1.1,6.1,13.7,0.0,0.0,22,-3.9,5.0,0,0.0,25.0,3.0,101.0,0.0,0.0,23.6,-2.07,-5.22,6,152,0.0,0.0,9.42,-0.54,1.64,-0.03,3.3,34.2,0.0,0.0,83.57,-1.08,3.0,10.6,-11.1,-1.1,0.0,3.3,9.4,0.0,101.0
1992-06-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,1.7,6.7,13.7,0.0,0.0,23,-3.3,5.0,0,0.0,0.0,3.0,101.0,13.7,0.0,37.3,-0.8,-3.54,0,153,0.0,0.0,-3.71,-0.35,2.05,0.41,-4.4,39.8,0.0,0.0,91.79,-0.8,1.0,10.6,-11.1,-0.92,0.0,1.1,6.1,0.0,101.0
1992-06-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,1.1,6.1,0.0,0.0,0.0,23,-3.3,5.0,0,0.0,0.0,2.0,101.0,13.7,13.7,34.5,-0.09,-3.0,1,154,0.0,0.0,-4.31,-0.05,1.15,0.58,1.7,39.8,20.0,0.0,0.0,-0.84,1.0,10.6,-11.1,-0.79,0.0,1.7,6.7,0.0,101.0
1992-06-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.2,9.4,0.0,0.0,0.0,23,-3.3,7.2,0,0.0,0.0,1.0,101.0,0.0,13.7,29.7,0.7,-2.14,2,155,0.0,0.0,-3.21,0.32,1.88,0.98,1.1,39.8,86.0,0.0,0.0,1.02,1.0,10.6,-11.1,-0.6,0.0,1.1,6.1,0.0,101.0
1992-06-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,4.4,13.9,4.1,0.0,0.0,23,-3.3,9.5,0,0.0,0.0,0.0,25.0,0.0,0.0,31.5,1.73,-0.02,3,156,0.0,0.0,-1.01,0.82,3.58,1.84,2.2,43.9,139.0,0.0,56.99,2.98,3.0,10.6,-11.1,-0.27,0.0,2.2,9.4,0.0,25.0
1992-06-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,7.2,7.9,0.0,0.0,23,-3.3,4.4,0,0.0,0.0,0.0,0.0,4.1,0.0,39.4,2.37,1.1,4,157,0.0,0.0,-2.61,1.28,1.52,2.08,4.4,51.8,139.0,0.0,56.88,0.79,1.0,10.6,-7.2,-0.08,0.0,4.4,13.9,0.0,0.0
1992-06-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,10.6,49.0,0.0,0.0,23,-3.3,7.8,0,0.0,0.0,0.0,0.0,7.9,4.1,88.4,2.3,1.1,5,158,0.0,0.0,-2.61,1.61,1.19,2.26,2.8,100.8,139.0,0.0,519.4,0.93,1.0,10.6,-7.2,0.11,0.0,2.8,7.2,0.0,0.0
1992-06-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,8.3,13.3,0.0,0.0,0.0,23,-3.3,5.0,0,0.0,0.0,0.0,0.0,49.0,7.9,74.7,3.33,1.46,6,159,0.0,0.0,2.89,1.76,6.54,3.77,2.8,98.3,139.0,0.0,0.0,5.99,1.0,10.6,-7.2,0.64,0.0,2.8,10.6,0.0,0.0
1992-06-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,11.7,7.9,0.0,0.0,24,-2.2,4.5,0,0.0,0.0,0.0,0.0,0.0,49.0,68.9,4.11,1.76,0,160,0.0,0.0,1.79,1.85,5.35,4.63,8.3,106.2,139.0,0.0,92.43,4.38,2.0,10.6,-7.2,1.06,0.0,8.3,13.3,0.0,0.0
1992-06-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.0,8.3,0.0,0.0,0.0,24,-2.2,8.3,0,0.0,0.0,0.0,0.0,7.9,0.0,68.9,3.96,1.32,1,161,0.0,0.0,-5.41,1.72,-1.72,3.47,7.2,103.4,119.0,0.0,0.0,-2.75,2.0,10.6,-7.2,0.99,0.0,7.2,11.7,0.0,0.0
1992-06-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-1.7,3.9,0.0,0.0,0.0,24,-2.2,5.6,0,0.0,0.0,0.0,0.0,0.0,7.9,68.9,3.4,-0.68,2,162,-0.0,0.0,-7.11,1.57,-3.27,2.18,0.0,98.6,53.0,-0.0,0.0,-3.93,2.0,10.6,-7.2,0.82,0.0,0.0,8.3,0.0,0.0
1992-06-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-1.7,6.1,0.0,0.0,0.0,24,-2.2,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,2.53,-1.7,3,163,-0.0,0.0,-7.11,1.35,-3.05,1.21,-1.7,96.3,0.0,-0.0,0.0,-4.39,2.0,10.6,-7.2,0.66,0.0,-1.7,3.9,0.0,0.0
1992-06-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,11.7,0.0,0.0,0.0,24,-2.2,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,2.53,-1.7,4,164,0.0,0.0,-2.61,1.28,1.52,1.61,-1.7,96.3,0.0,0.0,0.0,-0.33,2.0,10.6,-7.2,0.79,0.0,-1.7,6.1,0.0,0.0
1992-06-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,15.0,0.0,0.0,0.0,24,-2.2,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.16,-1.7,5,165,0.0,0.0,1.79,1.65,5.55,3.0,2.8,96.3,0.0,0.0,0.0,3.3,2.0,10.6,-7.2,1.21,0.0,2.8,11.7,0.0,0.0
1992-06-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,13.3,1.5,0.0,0.0,24,-2.2,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.84,-1.7,6,166,0.0,0.0,0.69,1.92,4.18,3.78,7.2,84.1,0.0,0.0,19.95,2.31,6.0,10.6,-7.2,1.52,0.0,7.2,15.0,0.0,0.0
1992-06-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.0,6.7,0.0,0.0,0.0,25,-0.6,6.7,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.81,-1.7,0,167,0.0,0.0,-5.41,1.87,-1.87,2.83,6.1,70.4,0.0,0.0,0.0,-3.48,6.0,10.6,-7.2,1.43,0.0,6.1,13.3,0.0,0.0
1992-06-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.0,9.4,0.0,0.0,0.0,25,-0.6,9.4,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.81,-1.7,1,168,0.0,0.0,-5.41,1.81,-1.81,2.13,0.0,70.4,0.0,0.0,0.0,-3.95,6.0,10.6,-7.2,1.33,0.0,0.0,6.7,0.0,0.0
1992-06-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,16.1,0.0,0.0,0.0,25,-0.6,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.93,-0.68,2,169,0.0,0.0,0.69,2.07,4.03,3.12,0.0,70.4,0.0,0.0,0.0,1.7,6.0,10.6,-7.2,1.64,0.0,0.0,9.4,0.0,0.0
1992-06-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,16.1,0.0,0.0,0.0,25,-0.6,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.2,0.0,3,170,0.0,0.0,1.79,2.25,4.95,4.14,6.1,66.3,0.0,0.0,0.0,2.46,6.0,10.6,-7.2,2.0,0.0,6.1,16.1,0.0,0.0
1992-06-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,8.9,13.9,0.5,0.0,0.0,25,-0.6,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.07,0.0,4,171,0.0,0.0,3.49,2.42,6.48,5.33,7.2,58.9,0.0,0.0,6.95,4.02,5.0,10.6,-7.2,2.44,0.0,7.2,16.1,0.0,0.0
1992-06-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.8,11.1,5.8,0.0,0.0,25,-0.6,3.3,0,0.0,0.0,0.0,0.0,0.5,0.0,7.8,5.16,0.0,5,172,0.0,0.0,2.39,2.46,5.34,5.95,8.9,15.7,0.0,0.0,64.38,3.0,1.0,10.6,-7.2,2.79,0.0,8.9,13.9,0.0,0.0
1992-06-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,10.6,0.8,0.0,0.0,25,-0.6,4.5,0,0.0,0.0,0.0,0.0,5.8,0.5,7.1,5.16,0.0,6,173,0.0,0.0,0.69,2.31,3.79,5.99,7.8,16.5,0.0,0.0,8.48,0.99,1.0,8.9,-7.2,3.0,0.0,7.8,11.1,0.0,0.0
1992-06-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-1.1,7.2,7.9,0.0,0.0,26,0.6,8.3,0,0.0,0.0,0.0,0.0,0.8,5.8,15.0,5.0,-0.44,0,174,-0.0,0.0,-6.51,1.99,-3.09,4.21,6.1,16.5,0.0,-0.0,56.88,-5.98,1.0,8.9,-7.2,2.74,0.0,6.1,10.6,0.0,0.0
1992-06-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-2.2,1.1,0.0,0.0,0.0,26,0.6,3.3,0,0.0,0.0,0.0,0.0,7.9,0.8,15.0,4.69,-1.54,1,175,-0.0,0.0,-7.61,2.05,-4.25,2.61,-1.1,16.5,0.0,-0.0,0.0,-7.23,1.0,8.9,-7.2,2.42,0.0,-1.1,7.2,0.0,0.0
1992-06-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.6,6.7,8.4,0.0,0.0,26,0.6,6.1,0,0.0,0.0,0.0,0.0,0.0,7.9,23.4,3.9,-1.54,2,176,0.0,0.0,-4.81,2.31,-1.71,2.11,-2.2,24.9,0.0,0.0,56.28,-4.3,2.0,8.9,-3.9,2.3,0.0,-2.2,1.1,0.0,0.0
1992-06-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.2,6.1,3.0,0.0,0.0,26,0.6,3.9,0,0.0,0.0,0.0,0.0,8.4,0.0,26.4,3.19,-1.54,3,177,0.0,0.0,-3.21,2.51,-0.31,2.13,0.6,27.9,0.0,0.0,18.3,-3.01,1.0,8.9,-3.3,2.3,0.0,0.6,6.7,0.0,0.0
1992-06-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.2,10.0,0.0,0.0,0.0,26,0.6,7.8,0,0.0,0.0,0.0,0.0,3.0,8.4,25.9,2.23,-1.54,4,178,0.0,0.0,-3.21,2.7,-0.5,2.15,2.2,27.9,0.0,0.0,0.0,-3.26,1.0,8.9,-2.8,2.29,0.0,2.2,6.1,0.0,0.0
1992-06-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,4.4,11.1,6.6,0.0,0.0,26,0.6,6.7,0,0.0,0.0,0.0,0.0,0.0,3.0,26.7,1.74,-1.54,5,179,0.0,0.0,-1.01,2.94,1.46,2.71,2.2,34.5,0.0,0.0,73.26,-1.09,2.0,8.9,-2.2,2.43,0.0,2.2,10.0,0.0,0.0
1992-06-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,10.6,0.0,0.0,0.0,26,0.6,7.8,0,0.0,0.0,0.0,0.0,6.6,0.0,25.9,1.27,-1.54,6,180,0.0,0.0,-2.61,3.09,-0.29,2.73,4.4,33.0,0.0,0.0,0.0,-2.88,2.0,8.9,-2.2,2.45,0.0,4.4,11.1,0.0,0.0
1992-06-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,5.6,14.4,0.0,0.0,0.0,27,1.1,8.8,0,0.0,0.0,0.0,0.0,0.0,6.6,18.0,2.23,-0.52,0,181,0.0,0.0,0.19,3.16,2.44,3.45,2.8,33.0,0.0,0.0,0.0,-0.34,2.0,8.9,-2.2,2.65,0.0,2.8,10.6,0.0,0.0
1992-06-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,11.7,1.3,0.0,0.0,27,1.1,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2.94,1.56,1,182,0.0,0.0,-2.61,3.22,-0.42,3.29,5.6,34.3,0.0,0.0,15.21,-3.0,3.0,8.9,-2.2,2.66,0.0,5.6,14.4,0.0,0.0
1992-07-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-1.7,6.1,0.0,0.0,0.0,27,1.1,7.8,0,0.0,0.0,0.0,0.0,1.3,0.0,10.9,2.61,0.64,2,183,-0.0,0.0,-7.11,3.11,-4.81,2.04,2.8,34.3,0.0,-0.0,0.0,-7.41,3.0,8.9,-2.2,2.38,0.0,2.8,11.7,0.0,0.0
1992-07-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,-1.7,6.1,0.0,0.0,0.0,27,1.1,7.8,0,0.0,0.0,0.0,0.0,0.0,1.3,7.9,2.06,-1.7,3,184,-0.0,0.0,-7.11,3.01,-4.71,1.11,-1.7,34.3,0.0,-0.0,0.0,-7.4,3.0,8.9,-2.2,2.12,0.0,-1.7,6.1,0.0,0.0
1992-07-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.6,8.9,0.8,0.0,0.0,27,1.1,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.83,-1.7,4,185,0.0,0.0,-4.81,2.96,-2.36,0.98,-1.7,34.6,0.0,0.0,7.12,-4.75,3.0,8.9,-2.2,2.02,0.0,-1.7,6.1,0.0,0.0
1992-07-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,1.7,6.7,31.0,0.0,0.0,27,1.1,5.0,0,0.0,0.0,0.0,0.0,0.8,0.0,33.1,1.44,-1.7,5,186,0.0,0.0,-3.71,2.87,-1.17,1.16,0.6,59.8,0.0,0.0,207.7,-4.08,1.0,8.9,-2.2,2.0,0.0,0.6,8.9,0.0,0.0
1992-07-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,3.9,8.3,1.8,0.0,0.0,27,1.1,4.4,0,0.0,0.0,0.0,0.0,31.0,0.8,34.9,1.6,-1.7,6,187,0.0,0.0,-1.51,2.91,0.99,1.84,1.7,60.8,0.0,0.0,14.94,-1.71,1.0,8.9,-2.2,2.12,0.0,1.7,6.7,0.0,0.0
1992-07-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,8.3,9.9,0.0,0.0,28,2.2,5.5,0,0.0,0.0,0.0,0.0,1.8,31.0,44.8,1.2,-1.7,0,188,0.0,0.0,-2.61,2.91,-0.11,2.08,3.9,62.8,0.0,0.0,82.17,-2.71,1.0,8.9,-2.2,2.17,0.0,3.9,8.3,0.0,0.0
1992-07-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.8,7.2,20.3,0.0,0.0,28,2.2,4.4,0,0.0,0.0,0.0,0.0,9.9,1.8,63.8,1.2,-1.7,1,189,0.0,0.0,-2.61,2.72,0.08,2.26,2.8,83.1,0.0,0.0,146.16,-3.01,1.0,8.9,-2.2,2.21,0.0,2.8,8.3,0.0,0.0
1992-07-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,5.0,12.8,3.8,0.0,0.0,28,2.2,7.8,0,0.0,0.0,0.0,0.0,20.3,9.9,67.6,2.16,-0.32,2,190,0.0,0.0,-0.41,2.65,2.35,2.95,2.8,78.5,0.0,0.0,48.64,-1.71,1.0,8.9,-2.2,2.39,0.0,2.8,7.2,0.0,0.0
1992-07-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,10.6,26.2,0.0,0.0,28,2.2,4.5,0,0.0,0.0,0.0,0.0,3.8,20.3,93.8,3.27,1.26,3,191,0.0,0.0,0.69,2.85,3.25,3.74,5.0,101.7,0.0,0.0,277.72,-0.48,1.0,8.9,-2.2,2.63,0.0,5.0,12.8,0.0,0.0
1992-07-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,7.8,5.1,0.0,0.0,28,2.2,1.7,0,0.0,0.0,0.0,0.0,26.2,3.8,98.1,4.06,2.36,4,192,0.0,0.0,0.69,3.11,2.99,4.33,6.1,106.8,0.0,0.0,39.78,0.09,1.0,8.9,-2.2,2.85,0.0,6.1,10.6,0.0,0.0
1992-07-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,5.0,8.9,23.1,0.0,0.0,28,2.2,3.9,0,0.0,0.0,0.0,0.0,5.1,26.2,90.2,4.53,2.8,5,193,0.0,0.0,-0.41,3.34,1.66,4.49,6.1,123.3,0.0,0.0,205.59,-0.88,1.0,8.9,-2.2,2.99,0.0,6.1,7.8,0.0,0.0
1992-07-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,5.0,10.0,3.3,0.0,0.0,28,2.2,5.0,0,0.0,0.0,0.0,0.0,23.1,5.1,91.7,4.69,2.8,6,194,0.0,0.0,-0.41,3.41,1.59,4.62,5.0,126.6,0.0,0.0,33.0,-1.41,1.0,8.9,-2.2,3.12,0.0,5.0,8.9,0.0,0.0
1992-07-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,5.0,11.7,12.2,0.0,0.0,29,3.3,6.7,0,0.0,0.0,0.0,0.0,3.3,23.1,94.0,5.0,4.12,0,195,0.0,0.0,-0.41,3.34,1.66,4.72,5.0,138.8,0.0,0.0,142.74,-1.86,1.0,8.9,-2.2,3.24,0.0,5.0,10.0,0.0,0.0
1992-07-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,4.4,8.9,13.2,0.0,0.0,29,3.3,4.5,0,0.0,0.0,0.0,0.0,12.2,3.3,86.9,5.23,4.76,1,196,0.0,0.0,-1.01,3.28,1.12,4.64,5.0,150.7,0.0,0.0,117.48,-2.73,1.0,8.9,-2.2,3.32,0.0,5.0,11.7,0.0,0.0
1992-07-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,4.4,10.6,1.3,0.0,0.0,29,3.3,6.2,0,0.0,0.0,0.0,0.0,13.2,12.2,84.4,5.14,4.4,2,197,0.0,0.0,-1.01,3.43,0.97,4.58,4.4,152.0,0.0,0.0,13.78,-2.74,1.0,8.9,-2.2,3.39,0.0,4.4,8.9,0.0,0.0
1992-07-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,3.9,12.8,0.0,0.0,0.0,29,3.3,8.9,0,0.0,0.0,0.0,0.0,1.3,13.2,58.2,4.83,4.2,3,198,0.0,0.0,-1.51,3.56,0.34,4.41,4.4,152.0,0.0,0.0,0.0,-3.41,1.0,8.9,-2.2,3.42,0.0,4.4,10.6,0.0,0.0
1992-07-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.7,10.0,0.0,0.0,0.0,29,3.3,3.3,0,0.0,0.0,0.0,0.0,0.0,1.3,53.1,4.91,4.2,4,199,0.0,0.0,1.29,3.58,3.12,4.98,3.9,151.2,0.0,0.0,0.0,-0.8,1.0,8.9,-2.2,3.63,0.0,3.9,12.8,0.0,0.0
1992-07-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,8.9,11.7,23.1,0.0,0.0,29,3.3,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,5.47,4.2,5,200,0.0,0.0,3.49,3.63,5.27,5.96,6.7,143.3,0.0,0.0,270.27,1.29,3.0,8.9,-2.2,3.97,0.0,6.7,10.0,0.0,0.0
1992-07-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,12.8,34.3,0.0,0.0,29,3.3,5.6,0,0.0,0.0,0.0,0.0,23.1,0.0,84.1,5.79,4.2,6,201,0.0,0.0,1.79,3.58,3.62,6.27,8.9,175.8,0.0,0.0,439.04,0.15,1.0,8.9,-2.2,4.18,0.0,8.9,11.7,0.0,0.0
1992-07-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,13.3,0.3,0.0,0.0,30,2.8,6.1,0,0.0,0.0,0.0,0.0,34.3,23.1,72.2,6.1,4.2,0,202,0.0,0.0,1.79,3.56,3.64,6.5,7.2,166.2,0.0,0.0,3.99,0.28,1.0,8.9,-2.2,4.37,0.0,7.2,12.8,0.0,0.0
1992-07-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.0,11.1,7.1,0.0,0.0,30,2.8,11.1,0,0.0,0.0,0.0,0.0,0.3,34.3,66.1,5.47,2.34,1,203,0.0,0.0,-5.41,3.35,-3.35,4.88,7.2,153.0,0.0,0.0,78.81,-6.63,1.0,8.9,-2.2,4.09,0.0,7.2,13.3,0.0,0.0
1992-07-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,0.0,8.9,0.0,0.0,0.0,30,2.8,8.9,0,0.0,0.0,0.0,0.0,7.1,0.3,64.8,4.84,0.0,2,204,0.0,0.0,-5.41,3.39,-3.39,3.66,0.0,149.2,0.0,0.0,0.0,-6.83,1.0,8.9,-2.2,3.83,0.0,0.0,11.1,0.0,0.0
1992-07-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,2.2,6.7,3.0,0.0,0.0,30,2.8,4.5,0,0.0,0.0,0.0,0.0,0.0,7.1,67.8,4.6,0.0,3,205,0.0,0.0,-3.21,3.54,-1.34,3.29,0.0,126.0,0.0,0.0,20.1,-4.78,2.0,8.9,-1.7,3.72,0.0,0.0,8.9,0.0,0.0
1992-07-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,3.3,13.9,0.0,0.0,0.0,30,2.8,10.6,0,0.0,0.0,0.0,0.0,3.0,0.0,67.8,4.11,0.0,4,206,0.0,0.0,-2.11,3.63,-0.33,3.3,2.2,120.9,0.0,0.0,0.0,-3.26,2.0,8.9,-1.7,3.7,0.0,2.2,6.7,0.0,0.0
1992-07-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.2,15.0,0.0,0.0,0.0,30,2.8,7.8,0,0.0,0.0,0.0,0.0,0.0,3.0,44.7,3.87,0.0,5,207,0.0,0.0,1.79,3.79,3.41,4.27,3.3,97.8,0.0,0.0,0.0,0.51,2.0,8.9,-1.7,3.92,0.0,3.3,13.9,0.0,0.0
1992-07-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,7.8,12.8,0.0,0.0,0.0,30,2.8,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,3.96,0.0,6,208,0.0,0.0,2.39,3.98,3.82,5.15,7.2,94.5,0.0,0.0,0.0,0.95,2.0,8.9,-1.7,4.17,0.0,7.2,15.0,0.0,0.0
1992-07-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,6.1,14.4,3.0,0.0,0.0,31,2.2,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,3.8,0.0,0,209,0.0,0.0,0.69,4.04,2.06,5.39,7.8,85.3,0.0,0.0,43.2,-0.9,4.0,8.9,-1.7,4.3,0.0,7.8,12.8,0.0,0.0
1992-07-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Summer,4.4,7.8,0.8,0.0,0.0,31,2.2,3.4,0,0.0,0.0,0.0,0.0,3.0,0.0,6.8,4.43,1.32,1,210,0.0,0.0,-1.01,4.09,0.31,5.14,6.1,72.9,0.0,0.0,6.24,-2.63,1.0,8.9,-1.7,4.3,0.0,6.1,14.4,0.0,0.0
